id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
8932,2013-07-04,59,35.0,6.0,9.0,2.0,1946.0,2.0,5.0,2.0,Investment,Hamovniki,10071560.22,102726,0.048790576,0.0,6374,165.0,5,7538,9337.0,8,1,4702.0,5,1,23,2,yes,2,5,87,no,no,no,yes,no,no,no,no,75377,34015,41362,14868,7239,7629,61102,30166,30936,26756,8775,17981,6374,3205,3169,7538,3585,3953,16584,8083,8501,14705,7343,7362,13042,6343,6699,641.0,19.0,4.0,0.0,550.0,48.0,8.0,0.0,11.0,1.0,637.0,206.0,122.0,176.0,42.0,91.0,211,2.423616331,1.667139108,18.52847649,1.544039708,0.387073788,0.200973985,0.583835536,0.370037541,0.58892784,10.71241,1.790492,13.57905,1.599665712,19.19598855,50.0,2.267732566,3.274814919,50,0.271249059,3.254988713,0.062039357,yes,11.25970177,1.832844092,0.888992106,1.967872762,2.847211931,1.832844073,4,no,2.242582727,6,0.470816495,no,2.267732566,50,5.019362832,13,11.96589462,4.626907012,0.63643326,4.058910053,0.77768585,3.65913598,10.07637628,1.13451674,0.940723507,2.101528695,2.268335746,0.559006319,1.444945786,0.716237469,5.684327816,0.715464249,1.478492772,1.044055162,0.718580222,0.117081137,0.7161867,0.200973985,0.230353817,0.217085386,3.871328217,2.100248672,1.335373158,1.872760077,0.283278666,poor,3.49,0.0,6,78934,0,0,13,1158.33,1916.67,1537.5,1,3,2,1,4,2,0,1,2,0,0,2,0,5.21,4.0,23,352156,2,244000,81,1014.49,1644.93,1329.71,12,15,14,22,10,7,1,2,5,0,0,5,2,5.54,2.83,59,784951,4,254220,209,1038.46,1687.18,1362.82,14,45,39,54,33,20,4,10,18,0,11,13,3,6.1,2.37,108,1297256,10,406520,403,983.82,1608.75,1296.29,26,88,85,101,64,34,5,14,25,0,21,23,3,11.1,2.17,222,4802204,23,948087,813,970.81,1589.83,1280.32,56,168,179,207,136,56,11,35,57,0,39,72,3,10.95,6.64,588,9789796,77,3355552,2107,914.4,1503.56,1208.98,142,496,495,506,313,130,25,115,182,2,77,160,8,19100000
15645,2014-03-03,61,,16.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,,0,1437,,0,0,,0,0,3,3,no,0,2,3,no,no,no,no,no,no,no,no,7341,3445,3898,3128,1618,1510,13996,7394,6602,4695,1331,3365,1497,777,721,1437,741,697,3523,1830,1694,1566,840,727,2756,1423,1333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,206,8.45855358,6.732361525,68.40294361,5.700245301,3.861878188,3.53267974,6.520122631,0.183506282,0.238926062,13.99758,2.486043,18.01898,7.71367771,92.56413252,24.0,8.623782665,11.93551068,19,0.133601776,1.603221313,1.263288695,no,8.184751973,18.68636518,21.3805548,22.54890872,23.37369741,0.478623108,13,no,6.886762445,27,3.673876085,no,30.92768742,50,15.26959574,8,29.54613155,18.32511228,9.301083997,5.601574266,12.15107309,6.00980423,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,4.952101232,30.31303863,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,0.59485962,3.53267974,4.471585757,0.743591573,13.18857102,11.3625278,11.3455069,6.304777232,0.537798127,no data,21.17,14.29,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,32.38,4.89,1,117300,1,117300,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,2,0,0,0,0,42.82,11.46,1,117300,1,117300,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,2,0,0,0,0,46.43,12.07,1,117300,1,117300,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,3,0,0,1,0,56.34,6.82,1,117300,1,117300,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,3,0,0,2,0,46.77,4.56,1,117300,3,139300,14,661.54,1153.85,907.69,1,2,7,3,1,0,0,1,7,0,0,8,0,5584348
1794,2012-04-04,74,45.0,15.0,,,,,,,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,10175.0,13,19083,21892.0,14,0,,5,0,16,16,no,0,15,2,no,no,no,no,no,no,no,yes,165727,75503,90224,40692,20977,19715,161290,79622,81668,45487,12303,33184,19223,9987,9236,19083,9761,9322,45170,23233,21937,35793,17785,18008,36035,18574,17461,352.0,3.0,0.0,0.0,4.0,17.0,328.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,176.0,176.0,89,3.017931116,1.607401085,18.11759966,1.509799972,0.264793997,0.285569288,0.15311186,0.159561848,1.547134114,4.227493,2.497874,10.3247,3.947595125,47.3711415,16.0,4.045691505,6.06579415,16,0.082976726,0.995720708,0.08103178,yes,3.715375909,8.053337003,11.54526862,12.81940627,13.69131081,3.715375928,1,no,4.291492729,48,2.660666356,no,15.57471257,5,7.171191255,6,2.702489988,5.837506052,1.438563696,0.911547032,4.087841014,6.985491499,3.018910352,0.630314911,0.449001741,3.940114949,1.140895864,5.557260688,1.970218139,2.414076011,3.548039618,0.926340725,3.219650547,1.233591992,0.450968304,1.303273104,0.323653092,0.285569288,1.570552031,1.638096987,9.602377341,8.798871966,4.248180662,3.884205127,0.438210728,excellent,11.36,0.0,0,0,3,8400,6,620.0,1000.0,810.0,1,2,1,2,0,0,0,0,0,0,0,2,1,21.16,0.0,0,0,5,144900,11,500.0,833.33,666.67,2,5,2,2,0,0,0,0,0,0,0,5,1,21.47,0.0,1,50000,8,200978,22,573.68,973.68,773.68,3,8,6,4,1,0,0,0,0,0,0,9,1,19.46,4.53,2,61571,13,420000,44,600.0,1025.0,812.5,4,15,14,8,3,0,0,2,2,0,0,16,4,15.78,17.07,4,68023,21,897708,59,620.75,1047.17,833.96,6,18,18,14,3,0,0,7,10,0,0,30,5,23.93,11.19,5,78523,32,1427377,97,650.57,1097.7,874.14,10,27,31,23,5,1,0,10,26,0,3,49,9,10100000
27129,2014-12-25,59,,3.0,25.0,6.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,40366999.51,21819,0.492839845,0.075778755,1497,,0,1437,,0,0,,0,0,3,3,no,0,2,3,no,no,no,no,no,no,no,no,7341,3445,3898,3128,1618,1510,13996,7394,6602,4695,1331,3365,1497,777,721,1437,741,697,3523,1830,1694,1566,840,727,2756,1423,1333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,206,8.45855358,6.732361525,68.40294361,5.700245301,3.861878188,3.53267974,6.520122631,0.183506282,0.238926062,13.99758,2.486043,18.01898,7.71367771,92.56413252,24.0,8.623782665,11.93551068,19,0.133601776,1.603221313,1.263288695,no,8.184751973,18.68636518,21.3805548,22.54890872,23.37369741,0.478623108,13,no,6.886762445,27,3.673876085,no,30.92768742,50,15.26959574,8,29.54613155,18.32511228,9.301083997,5.601574266,12.15107309,6.00980423,13.44896211,9.62496385,1.869427067,6.507849129,6.702008717,11.80154167,10.56646531,4.952101232,30.31303863,6.039066877,10.79661863,9.907036683,0.980816915,0.980816915,0.59485962,3.53267974,4.471585757,0.743591573,13.18857102,11.3625278,11.3455069,6.304777232,0.537798127,no data,21.17,14.29,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,32.38,4.89,1,117300,1,117300,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,2,0,0,0,0,42.82,11.46,1,117300,1,117300,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,2,0,0,0,0,46.43,12.07,1,117300,1,117300,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,3,0,0,1,0,56.34,6.82,1,117300,1,117300,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,3,0,0,2,0,46.77,4.56,1,117300,3,139300,14,661.54,1153.85,907.69,1,2,7,3,1,0,0,1,7,0,0,8,0,6465453
6027,2013-02-13,43,23.0,6.0,,,,,,,Investment,Arbat,2081627.761,28179,0.009851158,0.0,1379,1104.0,3,1423,5155.0,4,0,562.0,1,0,5,1,yes,1,8,37,no,no,no,no,no,no,no,no,741887,336985,404902,2994,1569,1425,17209,9155,8054,7976,2798,5178,1379,721,658,1423,761,662,3360,1750,1610,150479,73186,77293,2646,1409,1237,251.0,3.0,0.0,0.0,228.0,12.0,7.0,0.0,0.0,1.0,251.0,156.0,26.0,30.0,15.0,24.0,204,2.46005233,1.779799336,11.12352748,0.926960623,0.124687839,0.484254356,0.587112211,0.409471165,0.980258719,11.63411,2.063278,11.8224,2.424000905,29.08801086,50.0,2.722175217,3.842093613,50,0.078749494,0.944993928,0.616239789,no,12.77657822,2.889712998,0.042378409,1.011555427,1.970384134,2.889712982,4,no,3.107097152,32,0.744172064,no,2.722175217,50,6.543616264,4,11.11777306,6.320551117,1.206580396,4.231116597,2.542003602,3.492526748,11.87159079,2.070158121,0.798667891,2.341718075,1.572997307,1.64197372,0.496270066,1.723258795,3.821984257,2.315518073,1.515282973,0.484254356,0.25324176,0.25324176,0.756394867,0.484254356,0.186056682,0.181108575,3.582079579,0.832418026,0.464183152,0.959845623,0.038842639,excellent,1.45,0.0,10,229726,4,124800,59,1216.07,1991.07,1603.57,3,7,12,12,16,8,1,1,1,0,2,1,0,5.56,0.04,35,349143,8,174816,215,948.82,1556.87,1252.84,4,54,54,51,30,18,4,7,7,0,8,7,1,7.13,1.5,91,838985,9,238816,421,1005.22,1645.52,1325.37,19,87,102,102,66,36,9,18,21,0,20,23,1,7.25,1.47,169,1775023,15,527492,771,977.19,1599.44,1288.32,52,172,172,183,119,59,14,27,42,0,36,38,2,7.63,1.67,359,5617957,46,1936638,1436,959.81,1573.73,1266.77,100,326,314,339,234,103,20,60,98,0,62,87,5,7.57,7.91,723,11284809,93,3974847,2505,895.74,1475.52,1185.63,156,607,610,595,364,144,29,124,213,2,95,195,10,12000000
18706,2014-05-21,32,20.0,4.0,5.0,1.0,1960.0,1.0,5.0,3.0,Investment,Bogorodskoe,8659075.461,104410,0.416866452,0.069660344,7103,3107.0,7,6119,7277.0,9,0,,1,0,8,4,no,0,2,4,no,no,no,yes,no,no,no,no,1452550,655329,797221,13897,6937,6960,59366,30856,28510,31147,11500,19647,7103,3598,3505,6119,2984,3135,15630,7783,7847,311210,150254,160956,12479,6183,6296,413.0,104.0,4.0,0.0,215.0,7.0,63.0,0.0,20.0,0.0,413.0,4.0,14.0,316.0,61.0,18.0,25,0.913667227,0.4142315,4.300772284,0.35839769,0.307883289,0.266299943,1.758523145,0.435468236,0.0,16.11687,1.189737,11.30782,3.490620954,41.88745145,18.0,3.51238479,5.010663437,18,0.16004389,1.920526674,0.557676201,no,5.351979551,5.205030533,7.24579507,7.977928975,9.772315155,5.205030502,4,no,5.351979545,1,0.46783349,no,7.207488001,97,3.397839008,10,6.647034845,13.43809387,0.412586249,1.851851314,2.295828837,6.088622097,21.87467346,5.181706002,1.122062858,1.665143268,4.092483696,2.325640229,1.005870872,0.656935358,4.767271793,2.796658461,4.301234229,1.858599092,0.423223441,0.423223441,0.715558984,0.266299943,1.280508816,0.65766476,7.767346227,4.731161025,4.96391794,0.276168532,0.905037871,good,1.18,46.98,1,20000,1,20000,0,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6,39.71,2,29839,2,27000,1,,,,1,0,0,0,0,0,0,0,1,0,1,3,0,13.04,35.32,3,54839,5,41200,7,600.0,1100.0,850.0,2,0,4,1,0,0,0,1,2,0,1,6,0,15.8,26.6,6,145339,6,44700,15,616.67,1083.33,850.0,3,3,6,2,1,0,0,1,3,0,1,17,0,26.51,18.52,17,356867,12,124822,58,613.21,1047.17,830.19,5,20,19,10,3,1,0,7,9,0,1,32,1,46.99,9.58,62,1143136,31,540252,176,693.98,1171.69,932.83,10,49,58,40,16,3,0,15,29,0,6,81,7,6150000
10936,2013-10-02,58,32.0,3.0,17.0,1.0,1995.0,2.0,10.0,2.0,Investment,Gol'janovo,14286990.83,157010,0.389353565,0.194489265,7751,5041.0,6,8004,11081.0,7,0,125.0,3,0,5,3,no,0,5,3,no,no,no,yes,no,no,no,no,12327,5588,6739,16831,8637,8194,98260,47405,50855,41919,12424,29495,7751,3941,3810,8004,4152,3852,18912,9716,9196,2780,1351,1429,14694,7551,7143,371.0,88.0,0.0,0.0,68.0,8.0,207.0,0.0,0.0,0.0,371.0,0.0,1.0,221.0,129.0,20.0,20,2.779668638,1.885865517,16.40180387,1.366816989,0.357150749,0.232182468,2.864982662,0.689266824,0.143250659,16.59926,0.942113,13.71736,3.428090329,41.13708395,18.0,3.293963635,4.427246088,18,0.144641549,1.735698587,1.667869424,no,3.745750708,7.019264345,9.169201462,9.912981516,11.71098277,3.487840044,12,no,3.511133129,41,1.09560739,no,8.842694847,97,1.956801197,7,6.38748394,15.9737321,1.067978737,1.82843439,1.274273263,8.103982114,17.93901976,1.892573433,0.969322568,2.708672787,3.864178114,3.169895779,1.570955764,2.16728552,7.188734034,1.442464328,2.676671813,1.60267481,0.067238595,0.416332449,0.975459691,0.232182468,1.140427742,0.206910356,9.448900081,6.36636787,6.152230587,2.169436444,0.323112226,good,0.0,32.38,1,6600,1,3164,2,400.0,750.0,575.0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.07,39.06,1,6600,2,23732,6,800.0,1333.33,1066.67,0,1,2,2,1,0,0,0,1,0,0,1,1,2.87,41.56,3,59100,2,23732,21,631.58,1078.95,855.26,2,5,8,5,1,0,0,1,3,0,0,3,3,8.12,32.95,5,86300,6,66032,33,641.94,1080.65,861.29,2,8,12,10,1,0,0,1,3,0,0,18,5,25.64,18.79,8,121139,15,176056,57,737.74,1226.42,982.08,4,17,15,14,5,2,0,4,10,0,2,30,5,41.13,9.56,26,476438,22,766166,128,662.81,1123.97,893.39,7,39,43,27,10,2,0,9,14,0,2,58,5,9200000
22677,2014-09-19,38,19.0,7.0,14.0,5.0,1972.0,1.0,9.0,1.0,Investment,Golovinskoe,8841267.454,100846,0.127511955,0.307466659,4566,2646.0,4,5048,5396.0,6,0,325.0,2,0,3,2,no,0,5,9,no,no,no,no,no,no,yes,no,94564,42750,51814,10346,5389,4957,63495,32914,30581,27005,7943,19062,4566,2414,2152,5048,2588,2460,11692,6102,5590,19935,9452,10483,9037,4702,4335,326.0,101.0,0.0,0.0,149.0,2.0,74.0,0.0,0.0,0.0,326.0,6.0,4.0,217.0,85.0,14.0,88,4.481163931,2.89229865,27.70153374,2.308461145,0.103437824,0.516480587,1.366146537,0.228877236,0.468969489,20.77802,1.04458,4.520602,2.809947412,33.71936894,54.0,2.809947412,4.05726082,54,0.330314651,3.96377581,0.519231567,no,4.192548504,7.932971862,10.71981508,11.40224914,12.78399256,1.903273004,14,no,2.992567176,5,1.130487992,no,10.32734111,121,10.44547154,5,19.31683902,1.731670235,3.320522644,0.258466459,4.374133385,2.199447775,19.43085401,2.568959475,0.386539975,1.358962348,4.028738249,4.070337129,1.513071425,0.808098793,2.868160613,1.944547764,2.414433246,0.714420762,1.302356636,0.634450711,0.376780942,0.516480587,1.454609243,0.885807017,5.469256041,9.614867005,7.445960089,4.804172763,0.32165073,poor,4.99,0.44,0,0,0,0,2,650.0,1000.0,825.0,0,1,0,1,0,0,0,0,0,0,0,1,0,16.3,4.45,3,46127,0,0,11,640.0,1050.0,845.0,1,3,3,4,0,0,0,0,1,0,0,8,0,18.93,14.22,6,154127,1,13000,16,586.67,966.67,776.67,1,6,4,5,0,0,0,2,3,0,0,9,0,15.32,21.48,12,379185,10,153640,48,558.7,967.39,763.04,2,14,21,11,0,0,0,5,3,0,0,14,1,12.05,19.15,21,502613,16,344640,88,669.05,1125.0,897.02,4,24,31,24,3,2,0,8,8,0,0,29,4,15.75,17.93,60,1368873,47,1441380,231,683.81,1147.62,915.71,21,67,71,54,11,7,0,11,20,0,2,66,9,6300000
30097,2015-06-03,49,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,,0,629,,0,0,,0,0,1,0,no,0,0,1,no,no,no,no,no,yes,no,no,13890,6584,7307,1370,709,661,6127,3237,2890,2056,583,1473,656,340,316,629,325,305,1542,801,742,3134,1753,1381,1207,623,584,,,,,,,,,,,,,,,,,132,6.572660299,5.562016059,66.49621135,5.541350946,3.237704626,3.671771688,3.522209391,0.330989261,0.106204447,9.403583,0.451047,11.50221,17.21766647,206.6119976,42.0,12.81148188,11.38813152,105,0.902056917,10.824683,0.324536723,no,2.935616505,14.80280392,17.65835054,18.77584466,19.52527113,1.84998955,38,no,2.672974436,43,5.433922119,no,21.72761946,32,6.698487467,8,23.24614046,13.83468159,5.049381693,0.602152879,10.71361556,4.088452691,2.994836068,5.572980813,3.692756054,7.382343322,7.919346434,10.47719723,7.388372161,5.180272423,28.64766734,6.795212266,8.101514759,4.15004275,2.977850702,0.0,1.663807543,3.671771688,2.45341323,2.296143747,7.755875367,10.03818336,8.841909547,6.715252124,1.752662095,no data,3.72,47.17,1,85159,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74,39.43,1,85159,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12.39,30.85,1,85159,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,17.81,22.4,1,85159,0,0,1,1000.0,1500.0,1250.0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.85,19.72,1,85159,1,189076,3,666.67,1166.67,916.67,0,0,2,1,0,0,0,1,3,0,0,0,0,33.92,11.52,6,233752,5,473076,25,779.17,1291.67,1035.42,1,9,6,5,2,2,0,2,10,0,0,6,3,4364990
27503,2015-01-26,51,,2.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,,0,264,,0,0,,0,0,0,0,no,0,1,0,no,no,no,no,no,no,no,no,17790,8350,9443,574,297,277,2566,1356,1211,861,244,617,275,143,133,264,136,128,646,336,311,3796,2035,1762,506,261,245,,,,,,,,,,,,,,,,,21,2.868785475,2.295028376,27.54034051,2.295028376,1.330390453,1.692060725,5.034656819,0.038518215,0.288224742,16.95335,1.790982,19.53873,4.308460786,51.70152943,24.0,4.308460786,5.498317033,24,0.173000281,2.076003366,0.852330964,no,7.595687986,17.6121356,20.3325878,21.50173781,22.37012991,2.808627924,13,no,3.606563506,27,1.872258393,no,26.27225656,50,17.69883541,8,30.41117108,17.87117333,9.491492225,5.933773097,10.54921396,4.188174165,15.87820178,7.006588859,1.992371265,3.094485661,3.288645249,14.23078135,8.795055202,7.396183238,25.65760776,2.625703409,13.2258583,9.848053451,1.350868037,4.287294812,1.719353337,1.692060725,1.516931895,1.512248038,13.12128858,13.79176747,10.36131258,5.027860408,0.441207368,no data,31.13,2.83,0,0,0,0,1,1500.0,2500.0,2000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.01,1.93,0,0,0,0,2,1000.0,1750.0,1375.0,0,0,1,0,1,0,0,0,0,0,0,0,0,39.35,1.3,0,0,1,17000,2,1000.0,1750.0,1375.0,0,0,1,0,1,0,0,0,0,0,0,0,0,40.87,2.23,0,0,1,17000,3,833.33,1500.0,1166.67,0,0,2,0,1,0,0,1,3,0,0,1,0,44.37,1.97,0,0,2,22000,10,680.0,1200.0,940.0,0,1,6,2,1,0,0,1,3,0,0,6,0,35.66,6.07,1,117300,4,201300,20,747.37,1263.16,1005.26,1,4,8,5,1,1,0,2,12,0,0,9,0,6786470
26551,2014-12-16,40,,14.0,22.0,6.0,,1.0,11.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,,0,264,,0,0,,0,0,0,0,no,0,1,0,no,no,no,no,no,no,no,no,17790,8350,9443,574,297,277,2566,1356,1211,861,244,617,275,143,133,264,136,128,646,336,311,3796,2035,1762,506,261,245,,,,,,,,,,,,,,,,,21,2.152791625,1.722233308,20.6667997,1.722233308,0.897888573,1.234234528,4.566595488,0.427247711,0.353641752,16.78463,2.250137,19.14919,3.735665718,44.82798861,24.0,3.735665718,4.782323183,24,0.63001355,7.560162595,0.394422158,no,7.12321525,17.14873672,19.86899739,21.03856121,21.90579236,2.808076717,13,no,3.688405454,27,1.727223335,no,25.69946149,50,17.36666121,8,29.96865962,17.39766622,9.036942213,5.50676959,10.10232819,3.729415652,15.54602758,6.433793791,1.519553042,2.521690593,2.715850181,13.89860714,8.355285069,7.401423162,25.0848127,2.052908341,12.8936841,9.479092564,1.806570293,4.338453269,1.339078477,1.234234528,1.192543207,1.186621297,12.6529557,13.45959327,9.89075781,4.55538513,0.066502712,no data,3.33,3.7,0,0,0,0,2,1000.0,1750.0,1375.0,0,0,1,0,1,0,0,0,0,0,0,0,0,36.66,2.92,0,0,0,0,2,1000.0,1750.0,1375.0,0,0,1,0,1,0,0,0,0,0,0,0,0,43.85,1.55,0,0,0,0,3,833.33,1500.0,1166.67,0,0,2,0,1,0,0,1,1,0,0,0,0,38.61,3.12,0,0,2,22000,7,757.14,1285.71,1021.43,0,1,3,2,1,0,0,1,2,0,0,3,0,41.64,2.11,0,0,2,22000,9,700.0,1222.22,961.11,0,1,5,2,1,0,0,1,4,0,0,6,0,35.62,6.96,1,117300,4,201300,20,747.37,1263.16,1005.26,1,4,8,5,1,1,0,2,12,0,1,11,1,5181320
